date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,689954.0,91.0,4566.0,186.0,454.0,0.0,341.0,0.0,2.0,7.0,1282.0,424.0,46.0,155461.0,3809.0,4946.0,147.0,9.0,476.0,48.0,24.0,94.0,12031.0,2.0,3.0,17.0,3.0,90.0,0.0,318.0,0.0,3417.0,2.0,120.0,346.0,222.0,0.0,102.0,90.0,4675.0,5.0,8.0,13.0,5.0,1909.0,82341.0,723.0,0.0,19.0,0.0,263.0,178.0,657.0,119.0,7.0,179.0,2683.0,65.0,2201.0,15.0,11.0,581.0,1823.0,576.0,19.0,13.0,6.0,5955.0,9.0,16.0,379351.0,328804.0,156.0,0.0,5.0,2683.0,16.0,31.0,35.0,7.0,3.0,98.0,63904.0,141.0,48.0,1332.0,10.0,7.0,96.0,55.0,77.0,46.0,9.0,2.0,5.0,8.0,533110.0,67.0,408.0,1162.0,979.0,1285.0,35408.0,506.0,2121.0,32.0,3904.0,92472.0,30.0,1693.0,45.0,246.0,284.0,38.0,0.0,91.0,235.0,0.0,6.0,347.0,412.0,0.0,4.0,1.0,64.0,262.0,677.0,44130.0,1836.0,42.0,0.0,2320.0,,17.0,159.0,0.0,93.0,5.0,102.0,50.0,2117.0,0.0,231.0,27.0,12.0,0.0,5.0,390.0,8.0,8.0,11.0,0.0,5.0,12128.0,15.0,476.0,2.0,20.0,97.0,0.0,135809.0,0.0,285.0,0.0,4529.0,4396.0,152.0,1235.0,0.0,97.0,786.0,1.0,56.0,635.0,1075.0,0.0,1638.0,5449.0,296.0,590.0,143.0,1452.0,1534.0,58.0,5.0,0.0,2.0,3.0,12.0,0.0,1.0,0.0,229.0,0.0,1203.0,144.0,659.0,8.0,0.0,802.0,3.0,314.0,757.0,0.0,3.0,1187.0,10366.0,9583.0,0.0,108864.0,115.0,5.0,8.0,3664.0,16170.0,5.0,0.0,14.0,,1.0,28.0,0.0,0.0,74.0,278.0,7402.0,0.0,2.0,0.0,27.0,515.0,468.0,23781.0,126309.0,17.0,111517.0,274.0,0.0,0.0,4.0,113.0,174.0,0.0,0.0,28.0,7.0
2020-04-05,1156243.0,274.0,9249.0,304.0,1251.0,0.0,466.0,10.0,3.0,7.0,2073.0,822.0,64.0,213781.0,5635.0,8699.0,443.0,24.0,688.0,88.0,51.0,440.0,21665.0,4.0,13.0,35.0,5.0,139.0,2.0,619.0,4.0,9056.0,3.0,135.0,531.0,364.0,3.0,114.0,555.0,12519.0,5.0,28.0,18.0,9.0,4161.0,82930.0,1267.0,0.0,49.0,0.0,416.0,338.0,1126.0,288.0,11.0,426.0,4504.0,154.0,4077.0,51.0,11.0,1488.0,3465.0,1070.0,56.0,16.0,20.0,6359.0,9.0,38.0,579088.0,484807.0,181.0,1.0,12.0,3452.0,16.0,62.0,40.0,21.0,4.0,170.0,99971.0,214.0,90.0,1866.0,10.0,12.0,130.0,93.0,,127.0,121.0,18.0,23.0,18.0,926202.0,264.0,733.0,1602.0,3374.0,2273.0,55743.0,878.0,4273.0,120.0,8163.0,124632.0,53.0,3271.0,147.0,323.0,531.0,126.0,0.0,140.0,479.0,0.0,10.0,534.0,520.0,0.0,11.0,11.0,78.0,616.0,1563.0,75738.0,2460.0,71.0,3.0,3483.0,20.0,39.0,238.0,0.0,145.0,6.0,196.0,147.0,4251.0,0.0,752.0,41.0,14.0,0.0,6.0,919.0,10.0,21.0,16.0,0.0,9.0,19289.0,18.0,872.0,5.0,144.0,214.0,0.0,324960.0,0.0,572.0,8.0,5755.0,6679.0,277.0,2450.0,0.0,217.0,1673.0,1.0,96.0,1595.0,3094.0,0.0,3627.0,10494.0,631.0,1325.0,334.0,3613.0,4731.0,102.0,6.0,0.0,9.0,13.0,24.0,0.0,3.0,0.0,261.0,0.0,2179.0,224.0,1624.0,10.0,4.0,1189.0,23.0,485.0,1021.0,0.0,7.0,1585.0,22478.0,10237.0,0.0,153267.0,166.0,10.0,10.0,6833.0,22345.0,16.0,0.0,20.0,2170.0,1.0,41.0,0.0,0.0,100.0,553.0,23934.0,0.0,5.0,0.0,43.0,1280.0,1505.0,52599.0,302460.0,40.0,151623.0,386.0,0.0,0.0,7.0,144.0,240.0,0.0,0.0,39.0,9.0
2020-04-12,1680600.0,521.0,14590.0,416.0,1825.0,0.0,622.0,19.0,3.0,21.0,2990.0,1013.0,92.0,285956.0,6289.0,10641.0,991.0,42.0,1040.0,621.0,67.0,2226.0,32874.0,10.0,35.0,48.0,5.0,275.0,3.0,935.0,13.0,19638.0,3.0,136.0,675.0,484.0,5.0,122.0,822.0,22133.0,7.0,45.0,20.0,18.0,6927.0,83481.0,2473.0,0.0,70.0,0.0,558.0,628.0,1534.0,620.0,14.0,616.0,5942.0,234.0,5996.0,187.0,16.0,2620.0,7257.0,1939.0,118.0,21.0,34.0,6582.0,14.0,69.0,765455.0,615552.0,184.0,5.0,16.0,4195.0,16.0,86.0,51.0,50.0,9.0,252.0,127115.0,566.0,105.0,2155.0,11.0,13.0,143.0,133.0,164.0,209.0,250.0,39.0,37.0,31.0,1342970.0,392.0,1410.0,1737.0,8356.0,4241.0,70029.0,1318.0,8089.0,206.0,10949.0,152271.0,65.0,6748.0,198.0,381.0,897.0,191.0,0.0,283.0,1154.0,0.0,16.0,652.0,619.0,0.0,57.0,24.0,81.0,880.0,2876.0,106915.0,2754.0,106.0,12.0,4530.0,21.0,105.0,387.0,0.0,155.0,7.0,319.0,191.0,7542.0,0.0,1560.0,53.0,16.0,0.0,9.0,1545.0,20.0,38.0,16.0,0.0,12.0,27240.0,18.0,1049.0,7.0,529.0,318.0,0.0,560628.0,0.0,858.0,11.0,6513.0,7569.0,546.0,4695.0,0.0,268.0,2974.0,2.0,133.0,5897.0,4428.0,0.0,6355.0,14927.0,789.0,2728.0,388.0,5990.0,15770.0,120.0,6.0,0.0,12.0,15.0,33.0,1.0,12.0,0.0,358.0,4.0,4033.0,290.0,3380.0,11.0,10.0,2299.0,50.0,742.0,1213.0,0.0,21.0,2028.0,46393.0,10512.0,4.0,183852.0,199.0,19.0,10.0,10449.0,26007.0,25.0,0.0,32.0,2552.0,2.0,76.0,0.0,0.0,109.0,685.0,52167.0,0.0,8.0,0.0,48.0,2965.0,3736.0,85229.0,521632.0,51.0,226434.0,494.0,0.0,0.0,8.0,171.0,258.0,0.0,1.0,40.0,16.0
2020-04-19,2187561.0,908.0,21829.0,539.0,2534.0,0.0,704.0,24.0,3.0,23.0,4066.0,1291.0,96.0,367653.0,6586.0,11530.0,1340.0,54.0,1773.0,2456.0,75.0,5289.0,41225.0,18.0,54.0,83.0,5.0,493.0,5.0,1268.0,15.0,33682.0,3.0,137.0,894.0,576.0,5.0,122.0,1016.0,31872.0,55.0,61.0,21.0,33.0,9730.0,84156.0,3439.0,0.0,143.0,0.0,649.0,868.0,1832.0,986.0,14.0,761.0,6696.0,327.0,7242.0,732.0,16.0,4335.0,9022.0,3032.0,190.0,79.0,39.0,6781.0,22.0,105.0,938636.0,717681.0,185.0,11.0,17.0,4894.0,16.0,96.0,55.0,110.0,9.0,394.0,144460.0,834.0,125.0,2273.0,11.0,13.0,145.0,133.0,262.0,239.0,477.0,50.0,63.0,44.0,1710385.0,457.0,1916.0,1790.0,15712.0,6575.0,80868.0,1513.0,13980.0,293.0,13516.0,175925.0,163.0,10361.0,245.0,413.0,1627.0,262.0,0.0,510.0,1751.0,0.0,19.0,728.0,672.0,0.0,98.0,49.0,82.0,1118.0,4293.0,141395.0,2864.0,120.0,17.0,5305.0,52.0,216.0,431.0,0.0,163.0,7.0,325.0,245.0,13500.0,0.0,2351.0,53.0,32.0,0.0,11.0,2685.0,35.0,107.0,16.0,0.0,31.0,33911.0,18.0,1098.0,9.0,648.0,541.0,0.0,776489.0,0.0,1228.0,14.0,7129.0,7928.0,1180.0,7025.0,0.0,313.0,4210.0,7.0,202.0,13489.0,6087.0,0.0,8742.0,19168.0,927.0,5008.0,407.0,8418.0,42853.0,144.0,6.0,0.0,14.0,15.0,37.0,1.0,12.0,0.0,457.0,4.0,8274.0,339.0,5994.0,11.0,30.0,5992.0,57.0,1161.0,1336.0,0.0,135.0,3034.0,75015.0,10661.0,4.0,205102.0,254.0,66.0,10.0,14277.0,27977.0,38.0,0.0,148.0,2766.0,19.0,84.0,0.0,0.0,114.0,866.0,82329.0,0.0,11.0,0.0,50.0,5438.0,6302.0,116198.0,717782.0,53.0,329903.0,508.0,0.0,0.0,8.0,204.0,268.0,0.0,1.0,57.0,26.0
2020-04-26,2727739.0,1330.0,31322.0,678.0,3256.0,0.0,738.0,25.0,3.0,24.0,5464.0,1746.0,100.0,457236.0,6703.0,11980.0,1592.0,72.0,2589.0,5416.0,77.0,9590.0,47500.0,18.0,60.0,99.0,7.0,807.0,5.0,1486.0,22.0,52995.0,6.0,138.0,1300.0,632.0,15.0,122.0,1621.0,43877.0,90.0,70.0,30.0,46.0,12858.0,84213.0,4881.0,0.0,200.0,0.0,687.0,1150.0,2016.0,1337.0,14.0,810.0,7397.0,442.0,8445.0,1008.0,16.0,5926.0,22719.0,4319.0,274.0,285.0,39.0,6890.0,56.0,122.0,1101616.0,796488.0,187.0,13.0,18.0,5521.0,16.0,109.0,57.0,177.0,10.0,485.0,156811.0,1279.0,128.0,2576.0,11.0,15.0,149.0,137.0,457.0,245.0,1094.0,52.0,73.0,72.0,2075764.0,591.0,2500.0,1806.0,26496.0,8882.0,89328.0,1763.0,18184.0,310.0,15275.0,195351.0,288.0,13181.0,264.0,433.0,2601.0,343.0,0.0,731.0,2892.0,0.0,19.0,813.0,704.0,0.0,130.0,60.0,83.0,1245.0,6375.0,182043.0,2941.0,124.0,33.0,5742.0,189.0,370.0,451.0,0.0,170.0,7.0,331.0,354.0,22764.0,0.0,3304.0,55.0,38.0,0.0,11.0,3897.0,70.0,146.0,16.0,0.0,51.0,38460.0,18.0,1121.0,11.0,684.0,1182.0,0.0,1006797.0,0.0,1398.0,14.0,7551.0,8076.0,1905.0,11940.0,0.0,342.0,5338.0,8.0,223.0,21648.0,7294.0,0.0,11273.0,22349.0,1036.0,9358.0,411.0,10635.0,80949.0,183.0,6.0,0.0,15.0,15.0,38.0,1.0,14.0,0.0,515.0,8.0,16299.0,520.0,7779.0,11.0,86.0,12693.0,73.0,1379.0,1403.0,0.0,390.0,4361.0,122681.0,10727.0,6.0,219674.0,460.0,213.0,10.0,18568.0,29169.0,42.0,0.0,300.0,2917.0,24.0,96.0,0.0,0.0,115.0,939.0,107773.0,0.0,11.0,0.0,51.0,8449.0,9813.0,149704.0,922947.0,55.0,461807.0,563.0,0.0,0.0,9.0,318.0,270.0,0.0,1.0,84.0,32.0
2020-05-03,3271481.0,2171.0,44003.0,782.0,4295.0,0.0,747.0,35.0,3.0,24.0,6753.0,2386.0,100.0,539973.0,6779.0,12346.0,1854.0,82.0,3284.0,9455.0,81.0,15828.0,50762.0,18.0,90.0,114.0,7.0,1229.0,6.0,1839.0,23.0,91589.0,6.0,138.0,1618.0,652.0,19.0,122.0,2077.0,55049.0,152.0,74.0,88.0,117.0,18435.0,82408.0,7006.0,3.0,229.0,0.0,725.0,1362.0,2088.0,1611.0,16.0,864.0,7809.0,674.0,9407.0,1112.0,16.0,7578.0,27464.0,6193.0,446.0,505.0,39.0,6946.0,108.0,133.0,1252490.0,848424.0,187.0,13.0,18.0,5965.0,13.0,128.0,58.0,336.0,17.0,589.0,164252.0,2169.0,136.0,2680.0,11.0,20.0,152.0,144.0,671.0,252.0,1586.0,260.0,82.0,85.0,2406060.0,899.0,2998.0,1813.0,39980.0,11192.0,96448.0,2219.0,20833.0,321.0,16043.0,209328.0,432.0,14836.0,275.0,440.0,3877.0,435.0,0.0,823.0,4619.0,0.0,19.0,880.0,733.0,0.0,171.0,63.0,83.0,1327.0,9543.0,228392.0,2987.0,149.0,38.0,6172.0,528.0,544.0,481.0,0.0,180.0,8.0,332.0,596.0,34335.0,0.0,4052.0,55.0,39.0,2.0,11.0,4729.0,80.0,151.0,16.0,0.0,70.0,40955.0,18.0,1136.0,14.0,736.0,2388.0,0.0,1232334.0,0.0,1518.0,14.0,7853.0,8175.0,2483.0,17699.0,0.0,353.0,6720.0,8.0,333.0,40459.0,8928.0,0.0,13375.0,24720.0,1128.0,14872.0,420.0,12732.0,134687.0,255.0,6.0,0.0,15.0,17.0,38.0,1.0,16.0,0.0,582.0,23.0,25459.0,1115.0,9362.0,11.0,155.0,17544.0,76.0,1408.0,1439.0,0.0,671.0,6336.0,194494.0,10790.0,46.0,227772.0,705.0,592.0,10.0,22439.0,29908.0,44.0,76.0,480.0,2964.0,24.0,123.0,0.0,0.0,116.0,1009.0,124375.0,0.0,12.0,0.0,54.0,11395.0,13599.0,181555.0,1121376.0,66.0,625432.0,648.0,0.0,0.0,11.0,345.0,268.0,0.0,10.0,119.0,35.0
2020-05-10,3840476.0,3563.0,62086.0,850.0,5558.0,0.0,754.0,43.0,3.0,25.0,8650.0,3313.0,101.0,631068.0,6917.0,12605.0,2279.0,92.0,4774.0,14657.0,82.0,22973.0,53881.0,18.0,111.0,118.0,7.0,2266.0,6.0,2090.0,23.0,145328.0,7.0,141.0,1965.0,748.0,27.0,121.0,2335.0,66418.0,236.0,81.0,170.0,322.0,27219.0,70019.0,10051.0,11.0,287.0,0.0,773.0,1667.0,2176.0,1754.0,16.0,892.0,8153.0,991.0,10319.0,1189.0,16.0,9882.0,29071.0,8964.0,784.0,688.0,39.0,6984.0,163.0,210.0,1405800.0,889844.0,187.0,13.0,18.0,6224.0,10.0,141.0,60.0,661.0,20.0,635.0,170486.0,4263.0,138.0,2780.0,11.0,21.0,154.0,147.0,927.0,252.0,2042.0,642.0,93.0,146.0,2709318.0,1771.0,3263.0,1815.0,62937.0,14032.0,106220.0,2679.0,22541.0,331.0,16336.0,218265.0,490.0,15732.0,277.0,488.0,5056.0,649.0,0.0,870.0,7623.0,0.0,19.0,940.0,809.0,0.0,215.0,64.0,83.0,1399.0,14228.0,296765.0,3017.0,169.0,56.0,6581.0,836.0,692.0,504.0,0.0,186.0,8.0,332.0,890.0,49531.0,0.0,4867.0,55.0,42.0,3.0,11.0,5910.0,87.0,178.0,16.0,0.0,105.0,42727.0,18.0,1144.0,16.0,815.0,4151.0,0.0,1446722.0,0.0,1664.0,16.0,8107.0,8328.0,3224.0,26435.0,0.0,547.0,8070.0,8.0,689.0,61847.0,10609.0,0.0,15651.0,27046.0,1236.0,21331.0,430.0,15131.0,209686.0,281.0,6.0,0.0,15.0,18.0,38.0,1.0,17.0,0.0,634.0,212.0,37136.0,1634.0,10032.0,11.0,291.0,22442.0,77.0,1457.0,1460.0,0.0,997.0,9420.0,286460.0,10859.0,120.0,233394.0,842.0,1164.0,10.0,26574.0,30315.0,47.0,561.0,509.0,2986.0,24.0,173.0,0.0,0.0,116.0,1030.0,137115.0,0.0,12.0,0.0,61.0,14380.0,17412.0,205581.0,1303620.0,68.0,817783.0,694.0,0.0,0.0,12.0,388.0,282.0,0.0,34.0,252.0,37.0
2020-05-17,4428081.0,6053.0,83378.0,916.0,6821.0,0.0,761.0,48.0,3.0,25.0,11560.0,4472.0,101.0,736489.0,7021.0,12934.0,2980.0,96.0,6747.0,22268.0,85.0,28681.0,56081.0,18.0,131.0,123.0,21.0,3577.0,6.0,2267.0,25.0,218223.0,8.0,141.0,2211.0,782.0,42.0,121.0,3047.0,74595.0,328.0,94.0,367.0,503.0,41428.0,47233.0,14216.0,11.0,410.0,0.0,843.0,2061.0,2224.0,1862.0,16.0,914.0,8525.0,1454.0,10858.0,1331.0,16.0,12110.0,31467.0,11719.0,1265.0,927.0,39.0,7027.0,202.0,306.0,1543171.0,924437.0,187.0,13.0,18.0,6414.0,681.0,189.0,60.0,1320.0,24.0,695.0,175252.0,5735.0,139.0,2884.0,11.0,22.0,155.0,149.0,1670.0,252.0,2663.0,913.0,116.0,310.0,3002336.0,2460.0,3509.0,1801.0,90920.0,17514.0,118392.0,3260.0,23956.0,337.0,16505.0,224757.0,511.0,16260.0,281.0,549.0,6157.0,830.0,0.0,944.0,13802.0,0.0,19.0,1008.0,902.0,1.0,237.0,64.0,83.0,1475.0,21519.0,377440.0,3043.0,283.0,70.0,6856.0,1095.0,835.0,558.0,0.0,192.0,40.0,332.0,1258.0,69069.0,0.0,5934.0,56.0,136.0,3.0,11.0,6741.0,129.0,184.0,16.0,0.0,290.0,44054.0,18.0,1149.0,25.0,889.0,5621.0,0.0,1649279.0,0.0,1817.0,21.0,8242.0,8444.0,5029.0,37218.0,0.0,555.0,9268.0,8.0,778.0,84495.0,12302.0,0.0,18257.0,28899.0,1309.0,30972.0,443.0,16704.0,281750.0,289.0,6.0,0.0,15.0,18.0,39.0,1.0,17.0,0.0,654.0,240.0,52016.0,2429.0,10496.0,11.0,462.0,27316.0,78.0,1494.0,1466.0,0.0,1357.0,14355.0,407308.0,11023.0,285.0,238790.0,976.0,2289.0,10.0,30462.0,30549.0,51.0,1322.0,509.0,2999.0,24.0,298.0,0.0,0.0,116.0,1035.0,148067.0,0.0,12.0,0.0,98.0,16992.0,22620.0,225580.0,1472641.0,69.0,1023964.0,732.0,0.0,0.0,12.0,504.0,305.0,0.0,122.0,679.0,44.0
